Longitude,Latitude,County,Sub-County,Ward,Locality,Species examined,Production System,RVF,RP,PPR,FMD,CCPP,CBPP,Avian Influenza
34.677625,-0.41429,Homa Bay,Karachuonyo,Kendu Bay Town,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.677625,-0.41429,Homa Bay,Karachuonyo,Kendu Bay Town,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.480641,-1.2341886,Migori,Kuria West,Isibania,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
37.9577669,-2.4073668,Makueni,Kibwezi East,Thange,Crush,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
37.9564424,-2.406175,Makueni,Kibwezi East,Thange,Crush,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
37.162545,-1.8989716666666667,Makueni,Kilome,Kiima Kiu/Kalanzoni,Crush,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
37.16242,-1.898906666666667,Makueni,Kilome,Kiima Kiu/Kalanzoni,Crush,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
35.8700806,-1.0804347,Narok,Narok North,Narok Town,Village/Farm,Chicken,Intensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.692604,1.0926162,Samburu,Samburu West,Maralal,Village/Farm,Chicken,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.692604,1.0926162,Samburu,Samburu West,Maralal,Village/Farm,Goats,Mixed,No,Unknown,No,Unknown,No,Unknown,Unknown
36.6927725,1.0922512,Samburu,Samburu West,Maralal,Crush,Cattle,Mixed,No,Unknown,Unknown,No,Unknown,No,Unknown
36.692604,1.0926162,Samburu,Samburu West,Maralal,Village/Farm,Sheep,Mixed,No,Unknown,No,Unknown,Unknown,Unknown,Unknown
37.506042,0.342844,Isiolo,Isiolo North,Burat,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
37.506042,0.342844,Isiolo,Isiolo North,Burat,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.506042,0.342844,Isiolo,Isiolo North,Burat,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
34.631057,-1.1857915,Migori,Kuria West,Bukira Centrl/Ikerege,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.4792553,-1.232713,Migori,Kuria West,Isibania,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.480641,-1.2341886,Migori,Kuria West,Isibania,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.4473789,-1.1703824,Migori,Kuria West,Tagare,Market,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4463393,-1.169152,Migori,Kuria West,Tagare,Market,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
37.506042,0.342844,Isiolo,Isiolo North,Burat,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
34.4809127,-1.2325178,Migori,Kuria West,Isibania,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4809127,-1.2325178,Migori,Kuria West,Isibania,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.4809127,-1.2325178,Migori,Kuria West,Isibania,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4809127,-1.2325178,Migori,Kuria West,Isibania,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.4809127,-1.2325178,Migori,Kuria West,Nyamosense/Komosoko,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4750982,-1.2432488,Migori,Kuria West,Nyamosense/Komosoko,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.7260983,-0.7955315,Kisii,Bobasi,Bobasi Boitangare,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
37.6123164,-1.8297576,Makueni,Makueni,Kathonzweni,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.7260983,-0.7955315,Kisii,Bobasi,Bobasi Boitangare,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
39.5643379,-4.2770755,Kwale,Msambweni,Gombato Bongwe,Abattoir,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Baringo,Baringo Central,Kapropita,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
39.5607059,-4.3480162,Kwale,Msambweni,Kinondo,Abattoir,Cattle,Extensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
35.0988528,-0.5057904,Kericho,Bureti,Kisiara,Village/Farm,Cattle,Mixed,No,No,Unknown,Unknown,Unknown,No,Unknown
39.5943105,-4.1861509,Kwale,Matuga,Waa,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Tharaka-Nithi,Chuka/Igambang'Ombe,Karingani,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
39.5368308,-4.3531904,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Mixed,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown
35.7695677,0.4833873,Baringo,Baringo Central,Ewalel/Chapchap,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
0.0,0.0,Kisii,Nyaribari Masaba,Kiamokama,Village/Farm,Chicken,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
0.0,0.0,Kisii,Nyaribari Masaba,Kiamokama,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
0.0,0.0,Kisii,Nyaribari Masaba,Kiamokama,Village/Farm,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
34.4809127,-1.2325178,Migori,Kuria West,Isibania,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4809127,-1.2325178,Migori,Kuria West,Isibania,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.4809127,-1.2325178,Migori,Kuria West,Isibania,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4809127,-1.2325178,Migori,Kuria West,Isibania,Abattoir,Goats,Unknown,No,Unknown,No,No,Unknown,Unknown,Unknown
38.0156874,-2.5080509,Makueni,Kibwezi East,Thange,Market,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
37.9405468,0.3514778,Meru,Igembe North,Antuambui,Abattoir,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
34.4712968,-1.0758619,Migori,Kuria West,Tagare,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4972673,-1.1545073,Migori,Kuria West,Tagare,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.6204511,-1.1918638,Migori,Kuria West,Bukira East,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.631057,-1.1857915,Migori,Kuria West,Bukira East,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4826113,-1.2345491,Migori,Kuria West,Isibania,Village/Farm,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Mandera,Mandera East,Khalalio,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Kwale,Msambweni,Gombato Bongwe,Village/Farm,Cattle,Mixed,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown
39.5368694,-4.3532175,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Intensive,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
34.4217308,-1.1964044,Migori,Kuria West,Nyamosense/Komosoko,Market,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.6204511,-1.1918638,Migori,Kuria West,Bukira East,Market,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
36.7054105,1.0918299,Samburu,Samburu West,Maralal,Market,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
36.7054105,1.0918299,Samburu,Samburu West,Maralal,Market,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
36.7054105,1.0918299,Samburu,Samburu West,Maralal,Market,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
36.7054105,1.0918299,Samburu,Samburu West,Maralal,Market,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
35.9791784,0.4732694,Baringo,Baringo Central,Ewalel/Chapchap,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
34.6661223,-0.6548965,Kisii,Bonchari,Riana,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
34.8712108,-0.8264706,Kisii,Bobasi,Basi Central,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.480641,-1.235934,Migori,Kuria West,Isibania,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.480641,-1.235934,Migori,Kuria West,Isibania,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.480641,-1.2341886,Migori,Kuria West,Isibania,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.480641,-1.2341886,Migori,Kuria West,Isibania,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.4747518,-1.2427551,Migori,Kuria West,Nyamosense/Komosoko,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4747518,-1.2427551,Migori,Kuria West,Nyamosense/Komosoko,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
39.4589758,-4.1785114,Kwale,Matuga,Kubo South,Village/Farm,Cattle,Intensive,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown
39.5368694,-4.3532175,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Intensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
39.5663594,-4.3364407,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Intensive,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown
39.5447531,-4.3196025,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Intensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
34.4747518,-1.2090988,Migori,Kuria West,Tagare,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
39.5708773,-4.2800126,Kwale,Msambweni,Gombato Bongwe,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
34.3872779,-1.1879358,Migori,Kuria West,Nyamosense/Komosoko,Market,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4675574,-1.2008185,Migori,Kuria West,Tagare,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4435668,-1.1674479,Migori,Kuria West,Tagare,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4435668,-1.1674479,Migori,Kuria West,Tagare,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4435668,-1.1674479,Migori,Kuria West,Tagare,Market,Chicken,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.4494582,-1.1823063,Migori,Kuria West,Tagare,Market,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4435668,-1.1674479,Migori,Kuria West,Tagare,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.6212033,-1.1925168,Migori,Kuria West,Bukira East,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
34.4435668,-1.1674479,Migori,Kuria West,Tagare,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.8705211,-0.4605964,Homa Bay,Kabondo Kasipul,Kojwach,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.4435668,-1.1674479,Migori,Kuria West,Nyamosense/Komosoko,Village/Farm,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
39.4995386,2.7914079,Wajir,Wajir North,Batalu,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
34.4435668,-1.1674479,Migori,Kuria West,Tagare,Market,Sheep,Unknown,No,Unknown,No,No,Unknown,Unknown,Unknown
39.5014787,2.7886388,Wajir,Wajir North,Batalu,Market,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
34.4761375,-1.2402403,Migori,Kuria West,Nyamosense/Komosoko,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
39.5841519,-4.2167172,Kwale,Matuga,Tiwi,Village/Farm,Cattle,Intensive,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown
39.5841519,-4.2167172,Kwale,Matuga,Tiwi,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.6305035,-1.1859207,Migori,Kuria West,Bukira East,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.6305035,-1.1859207,Migori,Kuria West,Bukira East,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.5964107,-1.1942622,Migori,Kuria West,Bukira East,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.5964107,-1.1942622,Migori,Kuria West,Bukira East,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.480641,-1.2344379,Migori,Kuria West,Isibania,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.480641,-1.2344379,Migori,Kuria West,Isibania,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.4494582,-1.1823063,Migori,Kuria West,Tagare,Market,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
38.0156874,-2.5080509,Makueni,Kibwezi East,Thange,Market,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
35.1349571,0.2045507,Nandi,Emgwen,Kapsabet,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
35.1349571,0.2045507,Nandi,Emgwen,Kapsabet,Village/Farm,Sheep,Intensive,No,Unknown,No,No,Unknown,Unknown,Unknown
35.1349571,0.2045507,Nandi,Emgwen,Kapsabet,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
35.1349571,0.2045507,Nandi,Emgwen,Kapsabet,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
34.3775923,-1.107784,Migori,Kuria West,Tagare,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.7680372,-0.0837794,Kisumu,Kisumu Central,Railways,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
34.3775923,-1.107784,Migori,Kuria West,Tagare,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.7680372,-0.0837794,Kisumu,Kisumu Central,Railways,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
37.1906637,-1.685969,Makueni,Kilome,Kiima Kiu/Kalanzoni,Crush,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.7680372,-0.0837794,Kisumu,Kisumu Central,Railways,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
34.5964107,-1.1942622,Migori,Kuria West,Bukira East,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
36.7054105,1.0918299,Samburu,Samburu West,Maralal,Market,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
34.3867126,-1.1854369,Migori,Kuria West,Nyamosense/Komosoko,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
36.7009452,1.0946131,Samburu,Samburu West,Maralal,Market,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
34.5964107,-1.1942622,Migori,Kuria West,Bukira East,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
37.9690239,-2.4089742,Makueni,Kibwezi West,Kikumbulyu South,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
36.7054105,1.0918299,Samburu,Samburu West,Maralal,Market,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
35.1095138,0.2055744,Nandi,Chesumei,Chemundu/Kapng'Etuny,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
37.27253333333333,-1.7452766666666668,Makueni,Kilome,Kasikeu,Crush,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
37.27263833333333,-1.7451783333333335,Makueni,Kilome,Kiima Kiu/Kalanzoni,Crush,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
35.1077944,0.2096584,Nandi,Chesumei,Chemundu/Kapng'Etuny,Village/Farm,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
37.27260166666667,-1.7452083333333337,Makueni,Kilome,Kiima Kiu/Kalanzoni,Crush,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.7590597,-0.7625749,Kisii,Bobasi,Bobasi Chache,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
37.9670375,-2.4105214,Makueni,Kibwezi West,Kikumbulyu South,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.4747518,-1.2427551,Migori,Kuria West,Nyamosense/Komosoko,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4681692,-1.1977327,Migori,Kuria West,Tagare,Market,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.7633277,-0.1120025,Homa Bay,Karachuonyo,Kendu Bay Town,Village/Farm,Sheep,Mixed,No,Unknown,Unknown,No,Unknown,Unknown,Unknown
34.7633277,-0.1120025,Homa Bay,Karachuonyo,Kendu Bay Town,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.7531893,-0.7486589,Kisii,Nyaribari Chache,Kiogoro,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
35.8700806,-1.0806789,Narok,Narok North,Narok Town,Village/Farm,Chicken,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0.0,0.0,Kisii,Nyaribari Masaba,Kiamokama,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
38.0156874,-2.5080509,Makueni,Kibwezi East,Thange,Market,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.7633277,-0.1120025,Homa Bay,Karachuonyo,Kendu Bay Town,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
34.7082847,-0.5383963,Homa Bay,Kasipul,West Kasipul,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
35.1239556,0.2180161,Nandi,Chesumei,Chemundu/Kapng'Etuny,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.7082847,-0.5383963,Homa Bay,Kasipul,West Kasipul,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
37.33693166666667,-1.9084916666666667,Makueni,Kilome,Kasikeu,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
36.6999342,1.0919681,Samburu,Samburu West,Maralal,Market,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.560489,0.356704,Isiolo,Isiolo North,Burat,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
0.0,0.0,Kisii,Nyaribari Masaba,Kiamokama,Village/Farm,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
37.597919,0.341102,Isiolo,Isiolo North,Wabera,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
37.597919,0.341102,Isiolo,Isiolo North,Wabera,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.597919,0.341102,Isiolo,Isiolo North,Wabera,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
37.597919,0.341102,Isiolo,Isiolo North,Wabera,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
34.7469732,-0.7577837,Kisii,South Mugirango,Tabaka,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
39.5625622,-4.2805973,Kwale,Msambweni,Gombato Bongwe,Abattoir,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
39.5621555,-4.2804929,Kwale,Msambweni,Gombato Bongwe,Abattoir,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
35.560489,0.356704,Isiolo,Isiolo North,Burat,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
37.560489,0.356704,Isiolo,Isiolo North,Burat,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.560489,0.356704,Isiolo,Isiolo North,Burat,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
39.5621555,-4.2804929,Kwale,Msambweni,Gombato Bongwe,Abattoir,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
39.5621555,-4.2804929,Kwale,Msambweni,Gombato Bongwe,Abattoir,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
34.7300491,-0.5192629,Homa Bay,Kasipul,South Kasipul,Village/Farm,Chicken,Intensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
37.560489,0.356704,Isiolo,Isiolo North,Burat,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
37.560489,0.356704,Isiolo,Isiolo North,Burat,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
35.1070932,0.2040152,Nandi,Chesumei,Chemundu/Kapng'Etuny,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
36.7054105,1.0918299,Samburu,Samburu West,Maralal,Market,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.3690248,-0.7309601,Homa Bay,Ndhiwa,Kanyamwa Kosewe,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.3690248,-0.7309601,Homa Bay,Ndhiwa,Kanyamwa Kosewe,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
37.560489,0.356704,Isiolo,Isiolo North,Burat,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
38.0156874,-2.5080509,Makueni,Kibwezi East,Thange,Market,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
37.27119666666667,-1.8964033333333328,Makueni,Kilome,Kiima Kiu/Kalanzoni,Crush,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
35.7605693,0.4836717,Baringo,Baringo Central,Ewalel/Chapchap,Village/Farm,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
37.27119833333334,-1.8963583333333327,Makueni,Kilome,Kiima Kiu/Kalanzoni,Crush,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
34.6125896,-0.8084125,Kisii,South Mugirango,Borabu / Chitago,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
37.271166666666666,-1.8963683333333337,Makueni,Kilome,Kiima Kiu/Kalanzoni,Crush,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
36.6999342,1.0919681,Samburu,Samburu West,Maralal,Market,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
34.6263601,-0.8124463,Kisii,South Mugirango,Bogetenga,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.7054105,1.0918299,Samburu,Samburu West,Maralal,Market,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
0.789,0.09,Tharaka-Nithi,Chuka/Igambang'Ombe,Karingani,Village/Farm,Goats,Mixed,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown
37.957087,0.522186,Isiolo,Isiolo North,Ngare Mara,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
37.957087,0.522186,Isiolo,Isiolo North,Ngare Mara,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
37.957087,0.522186,Isiolo,Isiolo North,Ngare Mara,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.957087,0.522186,Isiolo,Isiolo North,Ngare Mara,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.957087,0.522186,Isiolo,Isiolo North,Ngare Mara,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
34.7248676,-0.7972399,Kisii,Bomachoge Borabu,Bokimonge,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.6306722,-0.8096767,Kisii,South Mugirango,Bogetenga,Village/Farm,Chicken,Intensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
37.957087,0.522186,Isiolo,Isiolo North,Ngare Mara,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
34.6155923,-0.4063233,Homa Bay,Karachuonyo,Kendu Bay Town,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
37.957087,0.522186,Isiolo,Isiolo North,Ngare Mara,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
34.6155923,-0.4063233,Homa Bay,Karachuonyo,Kendu Bay Town,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Migori,Kuria East,Nyabasi East,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
37.650299,0.505399,Isiolo,Isiolo North,Ngare Mara,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.650299,0.505399,Isiolo,Isiolo North,Ngare Mara,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
0.0,0.0,Migori,Kuria East,Nyabasi West,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
37.650299,0.505399,Isiolo,Isiolo North,Ngare Mara,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.957087,0.522186,Isiolo,Isiolo North,Ngare Mara,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
39.14347,-3.74842,Garissa,Fafi,Bura,Village/Farm,Goats,Intensive,No,Unknown,No,No,No,Unknown,Unknown
34.6591004,-0.7070464,Kisii,South Mugirango,Tabaka,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.6591004,-0.7070464,Kisii,Bonchari,Riana,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.7680372,-0.0837794,Kisumu,Kisumu Central,Railways,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
